source,target,relation,weight
103.193.128.157,103.46.221.230,correlated_with,0.8393
103.193.128.157,103.22.141.103,correlated_with,0.8256
103.193.67.27,103.45.23.187,correlated_with,0.8762
103.193.67.27,103.249.20.164,correlated_with,0.8727
103.193.67.27,103.52.10.178,correlated_with,0.8692
103.193.67.27,103.210.78.90,correlated_with,0.8622
103.193.67.27,103.235.84.117,correlated_with,0.8559
103.193.67.27,103.198.212.98,correlated_with,0.8331
103.193.67.27,103.207.79.44,correlated_with,0.8226
103.194.11.104,103.29.218.201,correlated_with,0.8214
103.194.31.48,103.69.153.60,correlated_with,0.8318
103.194.31.48,103.237.12.27,correlated_with,0.8228
103.194.31.48,103.232.52.97,correlated_with,0.8169
103.194.31.48,103.199.170.246,correlated_with,0.8155
103.194.81.101,103.246.194.196,correlated_with,0.8519
103.194.81.101,103.20.225.63,correlated_with,0.8313
103.195.146.158,103.88.116.121,correlated_with,0.8837
103.195.146.158,103.86.179.100,correlated_with,0.8688
103.195.146.158,103.250.133.174,correlated_with,0.8536
103.195.146.158,103.66.227.76,correlated_with,0.8174
103.195.146.158,103.90.247.136,correlated_with,0.8151
103.195.174.81,103.86.24.147,correlated_with,0.9652
103.195.174.81,103.213.164.244,correlated_with,0.9558
103.195.174.81,103.21.11.254,correlated_with,0.937
103.195.174.81,103.50.137.154,correlated_with,0.8514
103.195.174.81,103.78.129.175,correlated_with,0.8217
103.195.84.203,103.228.59.23,correlated_with,0.8807
103.195.84.203,103.49.110.249,correlated_with,0.8771
103.195.84.203,103.92.156.62,correlated_with,0.8234
103.196.110.189,103.96.174.177,correlated_with,0.8534
103.196.110.189,103.24.236.198,correlated_with,0.8196
103.196.197.247,103.85.120.170,correlated_with,0.912
103.196.197.247,103.46.178.179,correlated_with,0.8315
103.196.197.247,103.237.157.23,correlated_with,0.8149
103.196.200.208,103.220.26.116,correlated_with,0.8987
103.196.200.208,103.247.191.66,correlated_with,0.8288
103.197.135.252,103.22.232.79,correlated_with,0.8679
103.197.135.252,103.46.221.230,correlated_with,0.8391
103.197.135.252,103.31.33.130,correlated_with,0.8332
103.197.135.252,103.208.212.74,correlated_with,0.824
103.197.173.151,103.231.138.230,correlated_with,0.8771
103.197.173.151,103.250.133.174,correlated_with,0.8328
103.197.207.148,103.209.72.120,correlated_with,0.9413
103.197.207.148,103.50.137.154,correlated_with,0.8636
103.197.207.148,103.83.238.205,correlated_with,0.8188
103.197.207.148,103.52.10.178,correlated_with,0.8173
103.197.207.148,103.245.167.220,correlated_with,0.8162
103.197.216.89,103.235.125.21,correlated_with,0.8828
103.197.216.89,103.36.53.139,correlated_with,0.8513
103.197.216.89,103.235.86.189,correlated_with,0.8364
103.197.216.89,103.62.36.252,correlated_with,0.8244
103.197.224.135,103.53.147.14,correlated_with,0.9236
103.197.224.135,103.73.237.136,correlated_with,0.8541
103.197.224.135,103.43.97.169,correlated_with,0.8444
103.197.224.135,103.66.229.238,correlated_with,0.8304
103.197.224.135,103.92.95.230,correlated_with,0.8219
103.197.224.135,103.44.29.219,correlated_with,0.8203
103.197.224.135,103.62.36.252,correlated_with,0.8147
103.197.32.24,103.26.206.52,correlated_with,0.8205
103.197.85.108,103.37.147.187,correlated_with,0.8577
103.197.85.108,103.72.226.141,correlated_with,0.8467
103.197.85.108,103.230.117.229,correlated_with,0.8243
103.197.85.108,103.210.251.112,correlated_with,0.8202
103.198.11.143,103.33.5.123,correlated_with,0.8368
103.198.11.143,103.215.114.160,correlated_with,0.8318
103.198.11.143,103.204.110.216,correlated_with,0.8156
103.198.212.98,103.32.86.120,correlated_with,0.9372
103.198.212.98,103.243.174.78,correlated_with,0.858
103.198.212.98,103.32.161.212,correlated_with,0.8534
103.198.212.98,103.210.78.90,correlated_with,0.8504
103.198.212.98,103.220.26.116,correlated_with,0.8437
103.198.212.98,103.73.237.136,correlated_with,0.8413
103.198.212.98,103.81.216.8,correlated_with,0.8184
103.198.241.193,103.54.170.172,correlated_with,0.8721
103.198.241.193,103.58.143.99,correlated_with,0.8319
103.198.241.193,103.22.232.79,correlated_with,0.8167
103.199.138.55,103.202.67.141,correlated_with,0.919
103.199.138.55,103.61.176.96,correlated_with,0.8998
103.199.138.55,103.53.195.88,correlated_with,0.8152
103.199.14.63,103.70.185.114,correlated_with,0.9184
103.199.14.63,103.70.111.180,correlated_with,0.9182
103.199.14.63,103.85.110.193,correlated_with,0.8878
103.199.14.63,103.199.170.246,correlated_with,0.8746
103.199.14.63,103.47.187.8,correlated_with,0.8668
103.199.14.63,103.42.9.178,correlated_with,0.86
103.199.14.63,103.96.252.97,correlated_with,0.8394
103.199.14.63,103.69.251.98,correlated_with,0.8209
103.199.170.246,103.237.14.29,correlated_with,0.8665
103.199.170.246,103.64.3.164,correlated_with,0.8229
103.199.170.246,103.94.202.221,correlated_with,0.8185
103.199.170.246,103.72.141.41,correlated_with,0.816
103.199.29.155,103.99.155.148,correlated_with,0.9667
103.199.29.155,103.217.189.160,correlated_with,0.9532
103.199.29.155,103.99.141.82,correlated_with,0.8826
103.199.29.155,103.232.38.46,correlated_with,0.849
103.199.29.155,103.241.194.163,correlated_with,0.8464
103.199.29.155,103.53.195.88,correlated_with,0.8388
103.199.39.169,103.33.185.129,correlated_with,0.9266
103.199.39.169,103.92.215.247,correlated_with,0.8522
103.199.39.169,103.49.110.249,correlated_with,0.8483
103.199.39.169,103.42.131.27,correlated_with,0.8351
103.199.39.169,103.25.161.66,correlated_with,0.8184
103.20.225.63,103.67.39.88,correlated_with,0.8816
103.20.225.63,103.59.1.31,correlated_with,0.881
103.20.225.63,103.232.224.138,correlated_with,0.8636
103.20.225.63,103.220.242.177,correlated_with,0.8507
103.20.225.63,103.55.41.172,correlated_with,0.8269
103.20.225.63,103.221.231.177,correlated_with,0.8151
103.200.15.214,103.241.171.198,correlated_with,0.9401
103.200.15.214,103.49.194.187,correlated_with,0.9331
103.200.15.214,103.248.109.160,correlated_with,0.9168
103.200.15.214,103.249.211.229,correlated_with,0.8764
103.200.15.214,103.239.28.162,correlated_with,0.8661
103.200.15.214,103.32.124.186,correlated_with,0.851
103.200.15.214,103.91.183.98,correlated_with,0.8243
103.200.15.214,103.87.2.77,correlated_with,0.8227
103.200.15.214,103.93.217.96,correlated_with,0.8191
103.200.195.58,103.228.246.88,correlated_with,0.8327
103.200.195.58,103.228.9.171,correlated_with,0.8169
103.200.80.6,103.90.6.198,correlated_with,0.8534
103.200.80.6,103.95.158.207,correlated_with,0.8323
103.200.80.6,103.54.233.152,correlated_with,0.825
103.201.168.218,103.220.242.177,correlated_with,0.8441
103.201.168.218,103.211.253.181,correlated_with,0.842
103.201.168.218,103.246.12.14,correlated_with,0.8404
103.201.168.218,103.46.221.230,correlated_with,0.829
103.201.168.218,103.214.124.232,correlated_with,0.8191
103.201.168.218,103.94.205.235,correlated_with,0.8151
103.201.28.197,103.33.185.129,correlated_with,0.876
103.201.28.197,103.91.198.113,correlated_with,0.816
103.201.28.197,103.26.206.52,correlated_with,0.815
103.201.28.197,103.246.210.60,correlated_with,0.8145
103.202.106.198,103.205.249.4,correlated_with,0.9113
103.202.106.198,103.64.3.164,correlated_with,0.8638
103.202.106.198,103.42.131.27,correlated_with,0.8536
103.202.106.198,103.69.98.175,correlated_with,0.8306
103.202.106.198,103.26.203.139,correlated_with,0.8298
103.202.106.198,103.237.157.23,correlated_with,0.8259
103.202.237.137,103.82.65.50,correlated_with,0.9198
103.202.237.137,103.248.145.235,correlated_with,0.82
103.202.237.137,103.228.22.29,correlated_with,0.8169
103.202.67.141,103.99.57.186,correlated_with,0.9083
103.202.67.141,103.89.233.155,correlated_with,0.8939
103.202.67.141,103.83.4.88,correlated_with,0.8652
103.202.67.141,103.65.135.78,correlated_with,0.838
103.202.67.141,103.233.181.104,correlated_with,0.8329
103.202.67.141,103.214.76.75,correlated_with,0.8276
103.202.67.141,103.80.199.16,correlated_with,0.8162
103.202.79.181,103.24.236.198,correlated_with,0.889
103.203.210.30,103.216.203.198,correlated_with,0.8293
103.203.210.30,103.248.12.176,correlated_with,0.8287
103.203.210.30,103.33.56.210,correlated_with,0.8274
103.203.210.30,103.56.205.136,correlated_with,0.8147
103.203.53.17,103.206.110.178,correlated_with,0.9007
103.203.53.17,103.217.205.179,correlated_with,0.8955
103.203.53.17,103.45.10.50,correlated_with,0.8756
103.203.53.17,103.96.174.177,correlated_with,0.8352
103.203.53.17,103.54.157.178,correlated_with,0.8235
103.204.110.216,103.47.15.168,correlated_with,0.8425
103.204.110.216,103.78.106.238,correlated_with,0.8377
103.204.110.216,103.22.232.79,correlated_with,0.8223
103.204.197.75,103.23.165.68,correlated_with,0.8984
103.204.197.75,103.223.56.244,correlated_with,0.8453
103.204.197.75,103.77.22.103,correlated_with,0.8372
103.204.197.75,103.61.234.24,correlated_with,0.8199
103.204.253.139,103.82.222.8,correlated_with,0.9298
103.204.253.139,103.39.181.116,correlated_with,0.8954
103.204.253.139,103.205.82.226,correlated_with,0.8485
103.204.253.139,103.25.67.245,correlated_with,0.8386
103.204.253.139,103.237.195.117,correlated_with,0.82
103.204.253.139,103.56.81.141,correlated_with,0.8199
103.204.253.139,103.227.54.205,correlated_with,0.8174
103.205.231.166,103.77.38.136,correlated_with,0.9043
103.205.231.166,103.243.147.230,correlated_with,0.8866
103.205.231.166,103.58.83.89,correlated_with,0.8779
103.205.231.166,103.223.252.189,correlated_with,0.833
103.205.231.166,103.62.36.252,correlated_with,0.8146
103.205.249.4,103.38.172.106,correlated_with,0.9166
103.205.249.4,103.208.212.74,correlated_with,0.8251
103.205.249.4,103.54.67.201,correlated_with,0.8239
103.205.249.4,103.62.37.164,correlated_with,0.8215
103.205.249.4,103.60.125.102,correlated_with,0.8162
103.205.82.226,103.45.42.50,correlated_with,0.8235
103.205.82.226,103.82.222.8,correlated_with,0.823
103.205.82.226,103.230.9.88,correlated_with,0.816
103.206.110.178,103.25.67.245,correlated_with,0.8682
103.206.110.178,103.217.205.179,correlated_with,0.8347
103.206.110.178,103.248.15.132,correlated_with,0.8322
103.206.110.178,103.47.56.238,correlated_with,0.8309
103.206.110.178,103.241.171.198,correlated_with,0.8261
103.206.110.178,103.21.152.45,correlated_with,0.8184
103.206.120.121,103.50.97.141,correlated_with,0.8965
103.206.120.121,103.214.158.57,correlated_with,0.879
103.206.120.121,103.95.88.102,correlated_with,0.8586
103.206.120.121,103.99.155.148,correlated_with,0.8418
103.206.120.121,103.222.166.116,correlated_with,0.8347
103.206.120.121,103.42.35.3,correlated_with,0.831
103.206.120.121,103.222.18.4,correlated_with,0.8248
103.206.120.121,103.78.206.26,correlated_with,0.8152
103.206.183.14,103.237.14.29,correlated_with,0.8674
103.206.183.14,103.70.56.151,correlated_with,0.8417
103.206.183.14,103.72.121.162,correlated_with,0.8168
103.207.126.123,103.95.90.226,correlated_with,0.8706
103.207.126.123,103.217.116.248,correlated_with,0.8149
103.207.161.169,103.246.194.196,correlated_with,0.8185
103.207.38.168,103.210.78.90,correlated_with,0.8231
103.207.38.168,103.43.87.22,correlated_with,0.8216
103.207.38.168,103.61.176.96,correlated_with,0.8171
103.207.50.134,103.93.217.96,correlated_with,0.8867
103.207.50.134,103.49.194.187,correlated_with,0.8752
103.207.50.134,103.31.33.130,correlated_with,0.8233
103.207.50.134,103.43.53.168,correlated_with,0.8229
103.207.50.134,103.237.14.29,correlated_with,0.815
103.207.79.44,103.90.6.198,correlated_with,0.8807
103.207.79.44,103.32.13.28,correlated_with,0.8317
103.207.79.44,103.81.65.34,correlated_with,0.8143
103.207.83.66,103.231.138.230,correlated_with,0.8827
103.207.83.66,103.96.237.173,correlated_with,0.8779
103.207.83.66,103.219.210.28,correlated_with,0.8734
103.207.83.66,103.85.157.236,correlated_with,0.8579
103.207.83.66,103.66.55.220,correlated_with,0.8518
103.207.83.66,103.40.55.207,correlated_with,0.8436
103.207.83.66,103.94.202.221,correlated_with,0.8384
103.207.83.66,103.229.66.4,correlated_with,0.837
103.208.11.156,103.46.197.224,correlated_with,0.9206
103.208.11.156,103.237.204.91,correlated_with,0.8376
103.208.11.156,103.210.10.200,correlated_with,0.8362
103.208.115.5,103.97.237.124,correlated_with,0.9727
103.208.115.5,103.35.232.81,correlated_with,0.8422
103.208.115.5,103.96.174.177,correlated_with,0.8312
103.208.212.74,103.237.195.117,correlated_with,0.8786
103.208.212.74,103.54.170.172,correlated_with,0.8749
103.208.212.74,103.23.177.133,correlated_with,0.8748
103.208.212.74,103.246.153.192,correlated_with,0.8401
103.208.212.74,103.57.7.196,correlated_with,0.8399
103.208.212.74,103.72.226.141,correlated_with,0.8372
103.209.123.35,103.231.118.228,correlated_with,0.9102
103.209.123.35,103.220.71.236,correlated_with,0.849
103.209.41.5,103.94.205.235,correlated_with,0.8798
103.209.41.5,103.217.116.248,correlated_with,0.8307
103.209.41.5,103.87.114.191,correlated_with,0.8212
103.209.72.120,103.95.62.139,correlated_with,0.9206
103.209.72.120,103.227.153.224,correlated_with,0.9021
103.209.72.120,103.96.252.97,correlated_with,0.868
103.209.72.120,103.228.76.16,correlated_with,0.8537
103.209.72.120,103.78.206.26,correlated_with,0.8371
103.21.11.254,103.50.137.154,correlated_with,0.8781
103.21.11.254,103.78.206.26,correlated_with,0.8553
103.21.11.254,103.87.187.201,correlated_with,0.8376
103.21.11.254,103.86.24.147,correlated_with,0.8368
103.21.11.254,103.213.164.244,correlated_with,0.8368
103.21.11.254,103.23.43.119,correlated_with,0.8243
103.21.152.45,103.47.56.238,correlated_with,0.9211
103.21.27.190,103.26.249.39,correlated_with,0.9348
103.21.27.190,103.37.234.114,correlated_with,0.8892
103.21.27.190,103.61.203.179,correlated_with,0.8191
103.21.27.190,103.213.42.184,correlated_with,0.8157
103.21.27.190,103.95.90.226,correlated_with,0.8144
103.21.86.90,103.237.150.64,correlated_with,0.8995
103.21.86.90,103.29.218.201,correlated_with,0.8849
103.21.86.90,103.249.20.164,correlated_with,0.8729
103.21.86.90,103.239.28.162,correlated_with,0.8441
103.21.86.90,103.33.197.77,correlated_with,0.8328
103.210.10.200,103.61.177.73,correlated_with,0.8687
103.210.10.200,103.75.168.150,correlated_with,0.8626
103.210.10.200,103.82.153.5,correlated_with,0.8441
103.210.10.200,103.87.2.77,correlated_with,0.8218
103.210.10.200,103.24.236.198,correlated_with,0.8189
103.210.10.200,103.70.185.114,correlated_with,0.8145
103.210.251.112,103.241.81.141,correlated_with,0.994
103.210.251.112,103.95.158.207,correlated_with,0.8633
103.210.251.112,103.35.203.217,correlated_with,0.8424
103.210.251.112,103.48.190.149,correlated_with,0.8412
103.210.78.90,103.211.18.139,correlated_with,0.8469
103.210.78.90,103.92.95.230,correlated_with,0.8372
103.210.78.90,103.33.56.210,correlated_with,0.8336
103.210.78.90,103.88.116.121,correlated_with,0.8289
103.210.78.90,103.214.10.166,correlated_with,0.8151
103.211.101.38,103.32.124.186,correlated_with,0.9629
103.211.179.155,103.44.22.36,correlated_with,0.8858
103.211.179.155,103.237.157.23,correlated_with,0.8527
103.211.18.139,103.56.117.131,correlated_with,0.8399
103.211.18.139,103.219.112.107,correlated_with,0.8359
103.211.18.139,103.30.37.187,correlated_with,0.825
103.211.18.139,103.88.116.121,correlated_with,0.8206
103.211.253.181,103.237.12.27,correlated_with,0.8836
103.211.253.181,103.46.221.230,correlated_with,0.8531
103.211.253.181,103.82.153.5,correlated_with,0.8492
103.211.253.181,103.52.54.148,correlated_with,0.8304
103.211.253.181,103.92.95.230,correlated_with,0.8278
103.213.164.244,103.39.167.123,correlated_with,0.9501
103.213.164.244,103.86.146.204,correlated_with,0.9185
103.213.164.244,103.61.176.96,correlated_with,0.886
103.213.28.84,103.223.152.17,correlated_with,0.8849
103.213.28.84,103.29.218.201,correlated_with,0.8748
103.213.28.84,103.241.194.163,correlated_with,0.844
103.213.28.84,103.90.247.136,correlated_with,0.8428
103.213.28.84,103.81.159.161,correlated_with,0.8378
103.213.31.189,103.225.107.40,correlated_with,0.9316
103.213.31.189,103.241.194.163,correlated_with,0.902
103.213.31.189,103.39.19.230,correlated_with,0.8226
103.213.31.189,103.37.147.187,correlated_with,0.8208
103.213.42.184,103.225.237.93,correlated_with,0.834
103.213.42.184,103.227.82.67,correlated_with,0.8216
103.213.54.202,103.31.33.130,correlated_with,0.8803
103.213.55.196,103.49.194.187,correlated_with,0.9609
103.213.55.196,103.228.22.29,correlated_with,0.8906
103.213.55.196,103.228.76.16,correlated_with,0.8617
103.214.10.166,103.58.143.99,correlated_with,0.942
103.214.10.166,103.92.95.230,correlated_with,0.8767
103.214.10.166,103.23.232.88,correlated_with,0.8157
103.214.124.232,103.248.145.235,correlated_with,0.8437
103.214.124.232,103.58.75.113,correlated_with,0.8305
103.214.124.232,103.92.215.247,correlated_with,0.8298
103.214.124.232,103.32.150.3,correlated_with,0.8273
103.214.124.232,103.33.209.206,correlated_with,0.8177
103.214.158.57,103.63.71.14,correlated_with,0.8586
103.214.158.57,103.218.254.8,correlated_with,0.8548
103.214.158.57,103.93.217.96,correlated_with,0.8545
103.214.158.57,103.70.56.151,correlated_with,0.8479
103.214.158.57,103.50.97.141,correlated_with,0.8302
103.214.158.57,103.83.71.137,correlated_with,0.8277
103.214.76.75,103.93.59.26,correlated_with,0.8562
103.214.76.75,103.227.82.67,correlated_with,0.8323
103.214.76.75,103.23.1.181,correlated_with,0.8181
103.215.114.160,103.35.211.252,correlated_with,0.8727
103.215.114.160,103.241.121.147,correlated_with,0.8509
103.215.114.160,103.32.161.212,correlated_with,0.831
103.215.114.160,103.43.87.22,correlated_with,0.8295
103.216.203.198,103.73.237.136,correlated_with,0.9483
103.216.203.198,103.28.69.199,correlated_with,0.8961
103.216.203.198,103.78.106.238,correlated_with,0.8778
103.216.203.198,103.34.117.80,correlated_with,0.8248
103.216.203.198,103.30.37.187,correlated_with,0.8229
103.216.203.198,103.82.65.50,correlated_with,0.8176
103.217.1.194,103.232.112.4,correlated_with,0.8536
103.217.1.194,103.66.55.220,correlated_with,0.8176
103.217.116.248,103.45.228.149,correlated_with,0.8646
103.217.137.21,103.228.9.171,correlated_with,0.8945
103.217.137.21,103.227.54.205,correlated_with,0.8868
103.217.137.21,103.230.36.80,correlated_with,0.8393
103.217.137.21,103.97.54.209,correlated_with,0.834
103.217.137.21,103.73.110.104,correlated_with,0.8311
103.217.137.21,103.32.86.120,correlated_with,0.8173
103.217.189.160,103.66.227.76,correlated_with,0.8259
103.217.189.160,103.67.48.109,correlated_with,0.8214
103.217.189.160,103.244.89.254,correlated_with,0.8175
103.217.189.160,103.58.83.89,correlated_with,0.8171
103.217.205.179,103.83.4.88,correlated_with,0.8752
103.217.205.179,103.54.29.96,correlated_with,0.8529
103.217.205.179,103.46.178.179,correlated_with,0.8423
103.218.106.238,103.37.147.187,correlated_with,0.8936
103.218.106.238,103.92.52.50,correlated_with,0.8159
103.218.254.8,103.70.185.114,correlated_with,0.8587
103.219.112.107,103.50.82.18,correlated_with,0.8642
103.219.112.107,103.39.181.116,correlated_with,0.838
103.219.112.107,103.43.87.22,correlated_with,0.8294
103.219.112.107,103.66.111.75,correlated_with,0.8259
103.219.112.107,103.223.56.244,correlated_with,0.8247
103.219.112.107,103.63.148.176,correlated_with,0.8199
103.219.112.107,103.236.167.99,correlated_with,0.8192
103.219.112.107,103.42.9.178,correlated_with,0.8188
103.219.210.28,103.226.111.157,correlated_with,0.8423
103.219.210.28,103.45.149.139,correlated_with,0.8239
103.219.210.28,103.96.237.173,correlated_with,0.8205
103.219.210.28,103.241.194.163,correlated_with,0.8186
103.219.210.28,103.238.87.139,correlated_with,0.8158
103.22.141.103,103.245.242.240,correlated_with,0.8766
103.22.141.103,103.74.83.178,correlated_with,0.8557
103.22.232.79,103.49.110.249,correlated_with,0.9515
103.22.232.79,103.54.29.96,correlated_with,0.9037
103.220.204.25,103.46.221.230,correlated_with,0.8985
103.220.204.25,103.90.247.136,correlated_with,0.8933
103.220.204.25,103.228.9.171,correlated_with,0.8776
103.220.204.25,103.63.157.15,correlated_with,0.8532
103.220.204.25,103.91.215.226,correlated_with,0.8519
103.220.204.25,103.52.10.178,correlated_with,0.8284
103.220.242.177,103.94.205.235,correlated_with,0.8322
103.220.26.116,103.83.238.205,correlated_with,0.8949
103.220.26.116,103.56.31.231,correlated_with,0.8245
103.220.26.116,103.227.54.205,correlated_with,0.8228
103.220.71.236,103.55.238.245,correlated_with,0.8926
103.220.71.236,103.242.25.153,correlated_with,0.8694
103.220.71.236,103.47.15.168,correlated_with,0.8557
103.220.71.236,103.38.172.106,correlated_with,0.8522
103.220.71.236,103.57.230.29,correlated_with,0.8395
103.220.71.236,103.74.4.118,correlated_with,0.8303
103.221.231.177,103.247.191.66,correlated_with,0.8626
103.221.231.177,103.45.10.50,correlated_with,0.8505
103.221.231.177,103.95.210.51,correlated_with,0.8415
103.221.231.177,103.43.87.22,correlated_with,0.8332
103.222.166.116,103.99.10.38,correlated_with,0.85
103.222.166.116,103.43.97.169,correlated_with,0.8294
103.222.166.116,103.37.176.209,correlated_with,0.8185
103.222.166.116,103.81.216.8,correlated_with,0.8183
103.222.18.4,103.250.133.174,correlated_with,0.976
103.222.18.4,103.238.87.139,correlated_with,0.8979
103.222.18.4,103.246.194.196,correlated_with,0.8438
103.222.244.78,103.34.117.80,correlated_with,0.8922
103.222.244.78,103.74.83.178,correlated_with,0.8432
103.222.244.78,103.57.230.29,correlated_with,0.8321
103.223.152.17,103.69.237.19,correlated_with,0.9689
103.223.152.17,103.81.65.34,correlated_with,0.8766
103.223.152.17,103.94.205.235,correlated_with,0.8506
103.223.152.17,103.78.129.175,correlated_with,0.8344
103.223.252.189,103.77.38.136,correlated_with,0.9863
103.223.252.189,103.90.6.198,correlated_with,0.8657
103.223.56.244,103.32.128.225,correlated_with,0.8516
103.223.56.244,103.63.148.176,correlated_with,0.8298
103.223.56.244,103.65.34.92,correlated_with,0.8291
103.223.56.244,103.74.4.118,correlated_with,0.8218
103.225.107.40,103.93.129.179,correlated_with,0.9178
103.225.107.40,103.241.194.163,correlated_with,0.8683
103.225.107.40,103.53.73.197,correlated_with,0.8204
103.225.237.93,103.246.210.60,correlated_with,0.8986
103.225.237.93,103.61.177.73,correlated_with,0.8603
103.225.237.93,103.50.137.154,correlated_with,0.8544
103.225.237.93,103.70.185.114,correlated_with,0.8268
103.225.237.93,103.246.70.244,correlated_with,0.8211
103.226.111.157,103.95.17.31,correlated_with,0.9394
103.226.111.157,103.74.4.118,correlated_with,0.8928
103.226.111.157,103.65.188.20,correlated_with,0.8423
103.226.111.157,103.31.248.38,correlated_with,0.8206
103.227.153.224,103.33.15.241,correlated_with,0.8504
103.227.153.224,103.95.88.102,correlated_with,0.8474
103.227.54.205,103.23.177.133,correlated_with,0.8466
103.227.82.67,103.92.91.230,correlated_with,0.93
103.227.82.67,103.70.183.129,correlated_with,0.8795
103.227.82.67,103.81.216.8,correlated_with,0.8606
103.227.82.67,103.32.220.155,correlated_with,0.8363
103.227.82.67,103.92.156.62,correlated_with,0.8318
103.227.82.67,103.234.100.228,correlated_with,0.8297
103.227.82.67,103.30.216.118,correlated_with,0.8226
103.228.22.29,103.71.126.100,correlated_with,0.855
103.228.22.29,103.63.13.48,correlated_with,0.8339
103.228.234.169,103.95.158.207,correlated_with,0.9069
103.228.234.169,103.237.14.29,correlated_with,0.8463
103.228.234.169,103.42.35.3,correlated_with,0.8343
103.228.234.169,103.69.98.175,correlated_with,0.8244
103.228.234.169,103.228.76.16,correlated_with,0.8241
103.228.246.88,103.59.85.214,correlated_with,0.8671
103.228.246.88,103.243.174.78,correlated_with,0.8536
103.228.246.88,103.246.194.196,correlated_with,0.8496
103.228.246.88,103.99.158.211,correlated_with,0.8314
103.228.246.88,103.228.59.23,correlated_with,0.8251
103.228.246.88,103.46.197.224,correlated_with,0.8213
103.228.246.88,103.82.153.5,correlated_with,0.8174
103.228.246.88,103.52.54.148,correlated_with,0.8148
103.228.59.23,103.38.47.200,correlated_with,0.886
103.228.59.23,103.58.83.89,correlated_with,0.8798
103.228.59.23,103.239.101.169,correlated_with,0.8484
103.228.59.23,103.53.147.14,correlated_with,0.8159
103.228.76.16,103.47.170.39,correlated_with,0.8686
103.228.76.16,103.95.62.139,correlated_with,0.8371
103.228.9.171,103.91.215.226,correlated_with,0.8724
103.228.9.171,103.232.52.97,correlated_with,0.8433
103.228.9.171,103.73.110.104,correlated_with,0.8256
103.228.9.171,103.23.232.88,correlated_with,0.8151
103.229.252.193,103.230.117.229,correlated_with,0.8828
103.229.81.182,103.72.121.162,correlated_with,0.8644
103.229.81.182,103.73.237.136,correlated_with,0.8198
103.229.81.182,103.99.10.38,correlated_with,0.8197
103.23.1.181,103.35.203.217,correlated_with,0.9119
103.23.1.181,103.33.209.206,correlated_with,0.8535
103.23.1.181,103.50.137.154,correlated_with,0.8493
103.23.1.181,103.94.202.221,correlated_with,0.8158
103.23.165.68,103.56.81.141,correlated_with,0.8493
103.23.165.68,103.69.182.75,correlated_with,0.8286
103.23.177.133,103.62.37.164,correlated_with,0.8587
103.23.177.133,103.54.170.172,correlated_with,0.8516
103.23.177.133,103.250.133.174,correlated_with,0.8289
103.23.177.133,103.29.218.201,correlated_with,0.8203
103.23.228.112,103.44.124.144,correlated_with,0.8614
103.23.228.112,103.246.148.23,correlated_with,0.8335
103.23.232.88,103.248.145.235,correlated_with,0.8598
103.23.232.88,103.58.75.113,correlated_with,0.8435
103.23.237.138,103.63.112.65,correlated_with,0.8338
103.23.237.138,103.30.37.187,correlated_with,0.8242
103.23.43.119,103.37.147.187,correlated_with,0.9184
103.23.43.119,103.79.52.86,correlated_with,0.8932
103.23.43.119,103.44.124.144,correlated_with,0.8406
103.23.43.119,103.42.35.3,correlated_with,0.8384
103.23.43.119,103.54.29.96,correlated_with,0.8229
103.23.43.119,103.54.170.172,correlated_with,0.8186
103.230.117.229,103.99.57.186,correlated_with,0.8414
103.230.117.229,103.245.179.120,correlated_with,0.8253
103.230.117.229,103.79.179.243,correlated_with,0.8242
103.230.117.229,103.28.69.199,correlated_with,0.8213
103.230.161.19,103.246.210.60,correlated_with,0.9327
103.230.36.80,103.83.224.172,correlated_with,0.8203
103.230.39.42,103.92.91.230,correlated_with,0.9601
103.230.39.42,103.26.249.39,correlated_with,0.8449
103.230.39.42,103.37.176.209,correlated_with,0.8276
103.231.118.228,103.39.19.230,correlated_with,0.8671
103.231.118.228,103.70.185.114,correlated_with,0.8312
103.231.138.230,103.67.48.109,correlated_with,0.8421
103.231.138.230,103.96.237.173,correlated_with,0.8202
103.231.138.230,103.34.117.80,correlated_with,0.8189
103.231.138.230,103.42.131.27,correlated_with,0.8186
103.232.112.4,103.60.129.248,correlated_with,0.9381
103.232.112.4,103.49.194.187,correlated_with,0.8803
103.232.112.4,103.32.161.212,correlated_with,0.8617
103.232.112.4,103.58.83.89,correlated_with,0.8552
103.232.112.4,103.46.185.227,correlated_with,0.8277
103.232.112.4,103.43.53.168,correlated_with,0.8247
103.232.112.4,103.44.29.219,correlated_with,0.8199
103.232.198.59,103.53.73.197,correlated_with,0.9106
103.232.198.59,103.83.238.205,correlated_with,0.8967
103.232.198.59,103.32.128.225,correlated_with,0.8761
103.232.198.59,103.58.75.113,correlated_with,0.8589
103.232.198.59,103.33.209.206,correlated_with,0.8412
103.232.224.138,103.47.15.168,correlated_with,0.9131
103.232.224.138,103.70.183.129,correlated_with,0.8664
103.232.224.138,103.45.42.50,correlated_with,0.866
103.232.224.138,103.37.176.209,correlated_with,0.8651
103.232.224.138,103.50.137.154,correlated_with,0.8392
103.232.224.138,103.28.69.199,correlated_with,0.834
103.232.224.138,103.56.141.103,correlated_with,0.8168
103.232.38.46,103.87.114.191,correlated_with,0.8397
